Geneid	Chr	Start	End	Strand	Length	TSS
ENSG00000277533	19	42351131	42351205	+	75	42351131.0
ENSG00000105427	19	42387019	42387242	-	603	42387242.0
ENSG00000213904	19	42397128	42397224	+	4208	42397128.0
ENSG00000079435	19	42401507	42402075	-	5206	42402075.0
ENSG00000268605	19	42424384	42424536	-	561	42424536.0
ENSG00000189377	19	42428288	42428981	-	1189	42428981.0
ENSG00000253048	19	42472875	42473009	+	135	42472875.0
ENSG00000269374	19	42485076	42485714	-	639	42485714.0
ENSG00000079385	19	42507304	42509228	-	5524	42509228.0
ENSG00000230558	19	42560433	42560794	-	440	42560794.0
ENSG00000124469	19	42580241	42581353	-	2551	42581353.0
ENSG00000233681	19	42620212	42620288	-	1035	42620288.0
ENSG00000231561	19	42654200	42654263	+	961	42654200.0
ENSG00000243167	19	42670005	42670043	+	498	42670005.0
ENSG00000221826	19	42721638	42722090	-	3486	42722090.0
ENSG00000124467	19	42752686	42753376	-	4090	42753376.0
ENSG00000238092	19	42781206	42781297	-	574	42781297.0
ENSG00000225877	19	42821863	42821913	+	1873	42821863.0
ENSG00000248257	19	42839368	42839378	-	1819	42839378.0
ENSG00000231924	19	42866464	42867150	-	4961	42867150.0
ENSG00000170848	19	42902079	42902446	-	5140	42902446.0
ENSG00000221878	19	42906822	42907176	-	5150	42907176.0
ENSG00000227349	19	42949503	42949757	-	496	42949757.0
ENSG00000282943	19	42977463	42977644	+	2168	42977463.0
ENSG00000243130	19	43007656	43008042	-	5032	43008042.0
ENSG00000236932	19	43035869	43035960	-	580	43035960.0
ENSG00000242221	19	43064211	43064601	-	2798	43064601.0
ENSG00000230529	19	43096456	43096703	-	513	43096703.0
ENSG00000227606	19	43153279	43153611	+	500	43153279.0
ENSG00000204941	19	43166256	43166842	-	4678	43166842.0
ENSG00000243137	19	43192702	43193388	-	6274	43193388.0
ENSG00000183668	19	43211791	43212475	-	5048	43212475.0
ENSG00000241104	19	43211791	43212475	-	1962	43212475.0
ENSG00000236123	19	43278933	43279019	-	583	43279019.0
ENSG00000230681	19	43303171	43303536	-	421	43303536.0
ENSG00000231412	19	43329295	43329508	-	301	43329508.0
ENSG00000204936	19	43353659	43353766	+	2501	43353659.0
ENSG00000272396	19	43360685	43360843	-	459	43360843.0
ENSG00000204933	19	43372742	43372974	-	935	43372974.0
ENSG00000131126	19	43401496	43401561	+	1597	43401496.0
ENSG00000124466	19	43460787	43461847	-	2519	43461847.0
ENSG00000176531	19	43474954	43475544	-	4553	43475544.0
ENSG00000105755	19	43506719	43506902	-	1604	43506902.0
ENSG00000176472	19	43525497	43526238	+	3222	43525497.0
ENSG00000073050	19	43543040	43543505	-	3459	43543505.0
ENSG00000269177	19	43553445	43553527	+	561	43553445.0
ENSG00000268361	19	43554692	43554804	-	393	43554804.0
ENSG00000269583	19	43574638	43574963	+	546	43574638.0
ENSG00000234465	19	43576800	43576919	+	3570	43576800.0
ENSG00000167378	19	43584369	43593367	-	9869	43593367.0
ENSG00000124444	19	43596392	43596585	+	3481	43596392.0
ENSG00000226763	19	43596617	43596743	+	2698	43596617.0
ENSG00000131116	19	43607219	43608107	-	1803	43608107.0
ENSG00000105767	19	43622368	43623439	-	2246	43623439.0
ENSG00000011422	19	43646095	43646548	-	4457	43646548.0
ENSG00000239948	19	43660500	43660776	-	277	43660776.0
ENSG00000283525	19	43690002	43690161	+	1703	43690002.0
ENSG00000124449	19	43716010	43716142	+	1775	43716010.0
ENSG00000105771	19	43727992	43731674	-	7927	43731674.0
ENSG00000104783	19	43766533	43767089	-	3289	43767089.0
ENSG00000268601	19	43794309	43794617	-	556	43794617.0
ENSG00000159871	19	43795929	43797829	-	5091	43797829.0
ENSG00000167637	19	43827292	43827444	+	7229	43827292.0
ENSG00000176222	19	43872363	43874077	-	2479	43874077.0
ENSG00000278917	19	43891233	43895411	+	4179	43891233.0
ENSG00000267058	19	43891804	43893140	-	2193	43893140.0
ENSG00000267191	19	43902001	43902144	+	517	43902001.0
ENSG00000124459	19	43912629	43915200	-	4393	43915200.0
ENSG00000159905	19	43951223	43951410	+	2717	43951223.0
ENSG00000204920	19	43967862	43968084	+	3454	43967862.0
ENSG00000277806	19	43976815	43977448	+	634	43976815.0
ENSG00000278492	19	43978376	43978663	+	288	43978376.0
ENSG00000266921	19	43996896	43999232	-	2909	43999232.0
ENSG00000159882	19	44002948	44003107	+	6298	44002948.0
ENSG00000267144	19	44023604	44023899	-	566	44023899.0
ENSG00000159885	19	44025342	44025478	+	2003	44025342.0
ENSG00000267022	19	44025354	44025478	+	3766	44025354.0
ENSG00000178386	19	44051367	44051801	+	3329	44051367.0
ENSG00000186026	19	44072144	44072291	+	4351	44072144.0
ENSG00000253021	19	44085213	44085303	-	91	44085303.0
ENSG00000267680	19	44094339	44094530	+	7104	44094339.0
ENSG00000186019	19	44105463	44108337	-	3488	44108337.0
ENSG00000256294	19	44112181	44112297	+	7226	44112181.0
ENSG00000263002	19	44141557	44141615	+	5210	44141557.0
ENSG00000167380	19	44165073	44165142	+	6922	44165073.0
ENSG00000131115	19	44207547	44207883	+	5069	44207547.0
ENSG00000159917	19	44228729	44228963	-	5989	44228963.0
ENSG00000279103	19	44246478	44248374	-	1897	44248374.0
ENSG00000159915	19	44259880	44259938	+	4051	44259880.0
ENSG00000270679	19	44290081	44290333	+	526	44290081.0
ENSG00000267590	19	44297104	44297355	+	252	44297104.0
ENSG00000062370	19	44326555	44329936	-	3848	44329936.0
ENSG00000267173	19	44329695	44329936	-	561	44329936.0
ENSG00000267508	19	44382298	44388102	-	6866	44388102.0
ENSG00000267188	19	44392439	44392466	-	574	44392466.0
ENSG00000278318	19	44417519	44417546	-	5505	44417546.0
ENSG00000176761	19	44467641	44467782	+	1767	44467641.0
ENSG00000167384	19	44474428	44478146	-	4783	44478146.0
ENSG00000273777	19	44501677	44501779	-	2193	44501779.0
ENSG00000267614	19	44536263	44536480	-	241	44536480.0
ENSG00000230666	19	44537058	44538513	-	3170	44538513.0
ENSG00000224366	19	44570304	44570564	-	261	44570564.0
ENSG00000216588	19	44613630	44613770	+	1347	44613630.0
ENSG00000266903	19	44632199	44632619	-	1418	44632619.0
ENSG00000073008	19	44643798	44644175	+	3519	44643798.0
ENSG00000283673	19	44653686	44653732	-	47	44653732.0
ENSG00000186567	19	44662278	44662398	+	5203	44662278.0
ENSG00000279095	19	44664131	44666158	+	2028	44664131.0
ENSG00000213892	19	44699151	44699269	+	1702	44699151.0
ENSG00000252200	19	44725984	44726058	-	75	44726058.0
ENSG00000069399	19	44747705	44748128	+	3242	44747705.0
ENSG00000253027	19	44764950	44765100	+	151	44764950.0
ENSG00000236807	19	44765148	44765464	+	317	44765148.0
ENSG00000142273	19	44777869	44778284	+	1579	44777869.0
ENSG00000187244	19	44809059	44809206	+	5024	44809059.0
ENSG00000130202	19	44846175	44846613	+	3747	44846175.0
ENSG00000267282	19	44882027	44882338	-	426	44882338.0
ENSG00000130204	19	44890569	44890656	+	3610	44890569.0
ENSG00000130203	19	44905754	44905841	+	2191	44905754.0
ENSG00000280087	19	44909375	44914968	+	5594	44909375.0
ENSG00000130208	19	44914247	44914489	+	1231	44914247.0
ENSG00000214855	19	44926804	44926832	+	938	44926804.0
ENSG00000267467	19	44942238	44942353	+	741	44942238.0
ENSG00000224916	19	44942238	44942353	+	1829	44942238.0
ENSG00000234906	19	44946035	44946075	+	1263	44946035.0
ENSG00000267114	19	44950044	44950200	-	361	44950200.0
ENSG00000104853	19	44954585	44954701	+	5229	44954585.0
ENSG00000104856	19	45001430	45001685	+	3035	45001430.0
ENSG00000104859	19	45039040	45039108	+	4931	45039040.0
ENSG00000207003	19	45047458	45047561	+	104	45047458.0
ENSG00000170684	19	45071500	45072580	-	1744	45072580.0
ENSG00000267348	19	45076510	45076876	-	1002	45076876.0
ENSG00000142252	19	45079195	45079279	+	1915	45079195.0
ENSG00000007047	19	45079288	45079377	+	6668	45079288.0
ENSG00000104866	19	45091396	45091498	+	7823	45091396.0
ENSG00000267346	19	45128569	45129030	+	462	45128569.0
ENSG00000267044	19	45135993	45136350	-	472	45136350.0
ENSG00000179846	19	45149750	45153775	-	4310	45153775.0
ENSG00000007255	19	45162928	45163223	-	933	45163223.0
ENSG00000189114	19	45178745	45178831	+	2666	45178745.0
ENSG00000267545	19	45179822	45179942	+	550	45179822.0
ENSG00000266958	19	45187388	45187441	+	540	45187388.0
ENSG00000283632	19	45212621	45213357	-	2964	45213357.0
ENSG00000130201	19	45213069	45213357	-	1230	45213357.0
ENSG00000104879	19	45306414	45306928	-	1657	45306928.0
ENSG00000242675	19	45332698	45333124	-	427	45333124.0
ENSG00000104892	19	45333434	45334163	+	3654	45333434.0
ENSG00000104884	19	45349837	45351721	-	6450	45351721.0
ENSG00000104881	19	45379634	45380228	-	5032	45380228.0
ENSG00000117877	19	45406209	45406718	+	3661	45406209.0
ENSG00000012061	19	45407333	45409725	-	5576	45409725.0
ENSG00000275726	19	45436654	45436704	+	51	45436654.0
ENSG00000125740	19	45467995	45468712	+	5553	45467995.0
ENSG00000125744	19	45485289	45485789	-	3238	45485789.0
ENSG00000213889	19	45488777	45488979	+	2571	45488777.0
ENSG00000125753	19	45506579	45506887	+	3601	45506579.0
ENSG00000125741	19	45527427	45529456	-	9999	45529456.0
ENSG00000177464	19	45589764	45592697	-	3145	45592697.0
ENSG00000125746	19	45606994	45607506	-	8224	45607506.0
ENSG00000267757	19	45641494	45641766	+	1235	45641494.0
ENSG00000241226	19	45651510	45651805	+	296	45651510.0
ENSG00000010310	19	45668244	45668298	+	4736	45668244.0
ENSG00000207773	19	45674928	45675024	+	97	45674928.0
ENSG00000283212	19	45674932	45675008	-	77	45675008.0
ENSG00000125743	19	45687454	45687727	-	1608	45687727.0
ENSG00000011478	19	45692483	45692910	+	2396	45692483.0
ENSG00000177051	19	45710629	45713573	-	3535	45713573.0
ENSG00000279407	19	45714387	45717381	-	2995	45717381.0
ENSG00000237452	19	45733251	45733666	+	2749	45733251.0
ENSG00000259605	19	45764785	45765964	+	2600	45764785.0
ENSG00000177045	19	45764785	45766111	-	3556	45766111.0
ENSG00000267395	19	45767796	45768131	+	1027	45767796.0
ENSG00000104936	19	45769717	45770640	-	5807	45770640.0
ENSG00000268434	19	45779437	45779522	-	859	45779522.0
ENSG00000185800	19	45782947	45784290	-	5658	45784290.0
ENSG00000104941	19	45795710	45796106	-	2547	45796106.0
ENSG00000125755	19	45815410	45815697	-	10628	45815697.0
ENSG00000269148	19	45830164	45830786	+	764	45830164.0
ENSG00000170608	19	45863989	45864191	+	2192	45863989.0
ENSG00000170604	19	45883607	45886170	-	2564	45886170.0
ENSG00000176182	19	45890020	45891323	-	1890	45891323.0
ENSG00000188425	19	45913214	45914870	-	1657	45914870.0
ENSG00000104967	19	45933734	45940945	-	8684	45940945.0
ENSG00000104983	19	45995461	45995504	+	2588	45995461.0
ENSG00000211580	19	46018932	46019049	+	118	46018932.0
ENSG00000008438	19	46019153	46019419	-	720	46019419.0
ENSG00000268401	19	46027654	46028043	+	775	46027654.0
ENSG00000204869	19	46039748	46039936	-	3725	46039936.0
ENSG00000267922	19	46101122	46101137	+	332	46101122.0
ENSG00000268053	19	46111079	46112120	-	1916	46112120.0
ENSG00000188624	19	46120071	46120357	-	662	46120357.0
ENSG00000259339	19	46136746	46137547	-	802	46137547.0
ENSG00000204866	19	46143106	46143212	+	2426	46143106.0
ENSG00000269729	19	46163893	46164216	-	849	46164216.0
ENSG00000268621	19	46189166	46189229	-	1751	46189229.0
ENSG00000268879	19	46196238	46196261	+	360	46196238.0
ENSG00000268460	19	46203426	46203656	+	5911	46203426.0
ENSG00000269637	19	46219423	46219920	+	498	46219423.0
ENSG00000269745	19	46228964	46229126	-	258	46229126.0
ENSG00000188293	19	46229752	46229799	+	769	46229752.0
ENSG00000277748	19	46249394	46249611	-	286	46249611.0
ENSG00000268238	19	46260420	46260691	-	330	46260691.0
ENSG00000124440	19	46297046	46297102	+	8371	46297046.0
ENSG00000199796	19	46306470	46306577	-	108	46306577.0
ENSG00000269124	19	46320197	46320418	-	472	46320418.0
ENSG00000011485	19	46346994	46347217	+	7059	46346994.0
ENSG00000268810	19	46382492	46382524	-	448	46382524.0
ENSG00000269151	19	46390515	46390588	-	188	46390588.0
ENSG00000169515	19	46410372	46413584	-	3213	46413584.0
ENSG00000277531	19	46424697	46428951	-	4255	46428951.0
ENSG00000182013	19	46466491	46468577	-	3696	46468577.0
ENSG00000230510	19	46480796	46481440	-	5703	46481440.0
ENSG00000204851	19	46486906	46487103	-	5506	46487103.0
ENSG00000204850	19	46494508	46496502	+	1995	46494508.0
ENSG00000278797	19	46533669	46534351	+	683	46533669.0
ENSG00000268423	19	46547056	46547141	-	845	46547141.0
ENSG00000249210	19	46558641	46559642	+	1002	46558641.0
ENSG00000160014	19	46601074	46601176	+	3667	46601074.0
ENSG00000269292	19	46609277	46609378	-	296	46609378.0
ENSG00000160013	19	46620468	46621672	-	3546	46621672.0
ENSG00000167414	19	46634076	46634204	-	216	46634204.0
ENSG00000279161	19	46636810	46639161	-	2352	46639161.0
ENSG00000197380	19	46647612	46649872	-	5361	46649872.0
ENSG00000245598	19	46660364	46660408	+	1825	46660364.0
ENSG00000105287	19	46674275	46674735	-	5446	46674735.0
ENSG00000243560	19	46688797	46689068	-	272	46689068.0
ENSG00000211513	19	46709293	46709345	-	53	46709345.0
ENSG00000090372	19	46719507	46720338	-	7641	46720338.0
ENSG00000269487	19	46728603	46728853	+	562	46728603.0
ENSG00000222614	19	46736312	46736419	+	108	46736312.0
ENSG00000181027	19	46746046	46746090	+	5081	46746046.0
ENSG00000105281	19	46774883	46775747	-	3332	46775747.0
ENSG00000275719	19	46787815	46789043	+	1229	46787815.0
ENSG00000280050	19	46792971	46792995	-	48	46792995.0
ENSG00000275862	19	46809583	46810182	+	600	46809583.0
ENSG00000269576	19	46809585	46810183	+	599	46809585.0
ENSG00000269014	19	46826895	46827114	-	284	46827114.0
ENSG00000042753	19	46838136	46838548	-	1704	46838548.0
ENSG00000160007	19	46918676	46920890	+	11245	46918676.0
ENSG00000279948	19	46946535	46949156	+	2622	46946535.0
ENSG00000130751	19	47019820	47019997	+	2582	47019820.0
ENSG00000130748	19	47045907	47046252	-	663	47046252.0
ENSG00000130749	19	47064187	47067869	-	6502	47067869.0
ENSG00000142230	19	47113274	47113353	+	3396	47113274.0
ENSG00000105327	19	47220822	47222568	-	3180	47222568.0
ENSG00000265134	19	47226942	47227021	+	80	47226942.0
ENSG00000105321	19	47255980	47256358	+	3407	47255980.0
ENSG00000257704	19	47274453	47275707	+	1255	47274453.0
ENSG00000197405	19	47290023	47290061	+	2951	47290023.0
ENSG00000134830	19	47332147	47332349	+	6802	47332147.0
ENSG00000134815	19	47349281	47349352	+	5696	47349281.0
ENSG00000105419	19	47403124	47403553	-	5122	47403553.0
ENSG00000118160	19	47428017	47430465	-	5546	47430465.0
ENSG00000118162	19	47475144	47475544	-	2124	47475544.0
ENSG00000268061	19	47484282	47484524	+	1894	47484282.0
ENSG00000105402	19	47487637	47488389	-	5839	47488389.0
ENSG00000279861	19	47487638	47489519	-	1882	47489519.0
ENSG00000118156	19	47520685	47521377	-	4655	47521377.0
ENSG00000276588	19	47581023	47581321	+	299	47581023.0
ENSG00000268746	19	47607524	47607609	+	344	47607524.0
ENSG00000063169	19	47608196	47608282	+	7507	47608196.0
ENSG00000277383	19	47607873	47608454	-	582	47608454.0
ENSG00000269806	19	47615699	47616016	-	547	47616016.0
ENSG00000278999	19	47661657	47663895	-	2239	47663895.0
ENSG00000024422	19	47713343	47713538	+	3923	47713343.0
ENSG00000105373	19	47745522	47745783	+	5341	47745522.0
ENSG00000221803	19	47755853	47755962	+	110	47755853.0
ENSG00000269656	19	47757036	47757277	-	540	47757277.0
ENSG00000178980	19	47778572	47778814	+	5261	47778572.0
ENSG00000271150	19	47794650	47794920	+	271	47794650.0
ENSG00000213035	19	47794467	47794890	-	424	47794890.0
ENSG00000178928	19	47801243	47802980	-	2075	47802980.0
ENSG00000105392	19	47819779	47820004	+	5991	47819779.0
ENSG00000259009	19	47860113	47860282	+	881	47860113.0
ENSG00000259108	19	47863483	47864026	-	710	47864026.0
ENSG00000105398	19	47870466	47871567	-	1987	47871567.0
ENSG00000188334	19	47968046	47968209	-	654	47968209.0
ENSG00000169393	19	47994651	47994811	+	1124	47994651.0
ENSG00000105507	19	48029953	48030582	-	1501	48030582.0
ENSG00000105499	19	48047843	48048388	-	6613	48048388.0
ENSG00000269420	19	48061371	48061478	+	873	48061371.0
ENSG00000105486	19	48115445	48115732	-	6576	48115732.0
ENSG00000269534	19	48118432	48118500	+	1009	48118432.0
ENSG00000269321	19	48145908	48146118	+	359	48145908.0
ENSG00000185453	19	48170692	48170714	+	3751	48170692.0
ENSG00000178150	19	48172318	48172361	+	3087	48172318.0
ENSG00000105483	19	48180770	48183092	-	12927	48183092.0
ENSG00000280353	19	48198107	48199720	-	1614	48199720.0
ENSG00000268583	19	48204083	48204222	+	566	48204083.0
ENSG00000268001	19	48255675	48255794	+	1969	48255675.0
ENSG00000268186	19	48262900	48263184	-	437	48263184.0
ENSG00000105479	19	48296457	48297518	-	4299	48297518.0
ENSG00000142227	19	48321509	48321977	+	1667	48321509.0
ENSG00000161558	19	48332356	48333433	-	3701	48333433.0
ENSG00000105467	19	48364395	48364537	+	1240	48364395.0
ENSG00000105438	19	48382570	48383327	-	2251	48383327.0
ENSG00000105464	19	48394875	48394936	+	5093	48394875.0
ENSG00000105447	19	48445773	48446192	+	5763	48445773.0
ENSG00000182324	19	48455509	48455858	+	4340	48455509.0
ENSG00000268465	19	48465837	48465957	+	443	48465837.0
ENSG00000268530	19	48465593	48465938	-	1398	48465938.0
ENSG00000105443	19	48469032	48469526	+	9509	48469032.0
ENSG00000142235	19	48485271	48485789	-	5163	48485789.0
ENSG00000269814	19	48513207	48513660	-	454	48513660.0
ENSG00000088002	19	48552075	48552323	+	2822	48552075.0
ENSG00000105523	19	48600810	48601369	-	2529	48601369.0
ENSG00000177202	19	48606743	48607714	+	972	48606743.0
ENSG00000063177	19	48615328	48615447	-	4209	48615447.0
ENSG00000063176	19	48619291	48619543	+	6009	48619291.0
ENSG00000268093	19	48619272	48619798	-	1330	48619798.0
ENSG00000105516	19	48630030	48631052	-	6544	48631052.0
ENSG00000232871	19	48638071	48638146	+	2634	48638071.0
ENSG00000063180	19	48637942	48638144	-	2075	48638144.0
ENSG00000142233	19	48661407	48662041	-	3115	48662041.0
ENSG00000176920	19	48695971	48696079	+	3380	48695971.0
ENSG00000176909	19	48712742	48713550	-	2265	48713550.0
ENSG00000105538	19	48720587	48720997	-	4149	48720997.0
ENSG00000182264	19	48740852	48741028	-	3415	48741028.0
ENSG00000174951	19	48748011	48751283	-	4343	48751283.0
ENSG00000105550	19	48755559	48755784	+	1312	48755559.0
ENSG00000206758	19	48793152	48793258	-	107	48793258.0
ENSG00000105552	19	48795062	48795464	-	4553	48795464.0
ENSG00000087076	19	48813017	48813348	-	1281	48813348.0
ENSG00000105559	19	48837097	48837551	-	3851	48837551.0
ENSG00000087074	19	48872392	48872651	+	3093	48872392.0
ENSG00000104804	19	48880965	48881126	-	2240	48881126.0
ENSG00000104805	19	48900050	48900372	+	3937	48900050.0
ENSG00000235191	19	48910930	48911174	-	433	48911174.0
ENSG00000260366	19	48926171	48926444	+	274	48926171.0
ENSG00000104808	19	48933682	48933811	+	1081	48933682.0
ENSG00000087088	19	48954815	48955599	+	2587	48954815.0
ENSG00000267898	19	48963975	48964364	+	946	48963975.0
ENSG00000087086	19	48965301	48965609	+	878	48965301.0
ENSG00000104812	19	48968125	48969611	-	4246	48969611.0
ENSG00000183207	19	48993448	48993923	+	3658	48993448.0
ENSG00000273898	19	49009906	49009972	+	67	49009906.0
ENSG00000104826	19	49015980	49016310	-	514	49016310.0
ENSG00000268655	19	49017496	49018340	-	1756	49018340.0
ENSG00000104827	19	49022869	49023200	-	877	49023200.0
ENSG00000267335	19	49022953	49023200	-	786	49023200.0
ENSG00000267019	19	49025461	49026020	-	560	49026020.0
ENSG00000267099	19	49029726	49030341	+	616	49029726.0
ENSG00000104818	19	49031912	49032270	+	859	49031912.0
ENSG00000267631	19	49035610	49035900	-	829	49035900.0
ENSG00000267685	19	49038479	49039038	-	560	49039038.0
ENSG00000268669	19	49042174	49042731	+	558	49042174.0
ENSG00000189052	19	49043884	49044224	+	841	49043884.0
ENSG00000213030	19	49047638	49047969	-	882	49047969.0
ENSG00000269706	19	49050217	49050846	-	630	49050846.0
ENSG00000196337	19	49054275	49054605	-	3386	49054605.0
ENSG00000283663	19	49055793	49056595	-	1748	49056595.0
ENSG00000283251	19	49056088	49056595	-	1471	49056595.0
ENSG00000268108	19	49060613	49061132	+	520	49060613.0
